"""41.75.1, x""","""41.75.1, y""","""55.52.2, x""","""55.52.2, y""","""43.06.3, x""","""43.06.3, y""","""50.1.4, x""","""50.1.4, y""","""54.63.5, x""","""54.63.5, y""","""46.27.6, x""","""46.27.6, y""","""49.7, x""","""49.7, y""","""51.51.9, x""","""51.51.9, y""","""37.44.10, x""","""37.44.10, y""","""53.78.11, x""","""53.78.11, y""","""49.8.12, x""","""49.8.12, y""","""55, x""","""55, y""","""56.71.14, x""","""56.71.14, y""","""60.45.15, x""","""60.45.15, y""","""53.59.16, x""","""53.59.16, y""","""28.59.17, x""","""28.59.17, y""","""57.05.18, x""","""57.05.18, y""","""46.39.19, x""","""46.39.19, y""","""40, x""","""40, y""","""39.55.21, x""","""39.55.21, y""","""39.55.22, x""","""39.55.22, y""","""48.84.23, x""","""48.84.23, y""","""48.84.24, x""","""48.84.24, y""","""49.16.25, x""","""49.16.25, y""","""25, x""","""25, y""","""49.74.27, x""","""49.74.27, y""","""51.1.28, x""","""51.1.28, y""","""62.07.29, x""","""62.07.29, y""","""48.84.30, x""","""48.84.30, y""","""53.42.31, x""","""53.42.31, y""","""49.16.32, x""","""49.16.32, y""","""49.41.33, x""","""49.41.33, y""","""47.27.34, x""","""47.27.34, y""","""47.27.35, x""","""47.27.35, y""","""47.27.36, x""","""47.27.36, y""","""47.27.37, x""","""47.27.37, y""","""47.89.38, x""","""47.89.38, y""","""47.89.39, x""","""47.89.39, y""","""47.89.40, x""","""47.89.40, y""","""55.42.41, x""","""55.42.41, y""","""53.28.42, x""","""53.28.42, y""","""59.02.43, x""","""59.02.43, y""","""52.62.44, x""","""52.62.44, y""","""48.74.45, x""","""48.74.45, y""","""36.37.46, x""","""36.37.46, y""","""48.76.47, x""","""48.76.47, y""","""58.21.48, x""","""58.21.48, y""","""52.92.49, x""","""52.92.49, y""","""48.52.50, x""","""48.52.50, y""","""54.81.51, x""","""54.81.51, y""","""58.65.52, x""","""58.65.52, y""","""52.44.53, x""","""52.44.53, y""","""52.44.54, x""","""52.44.54, y""","""52.44.55, x""","""52.44.55, y""","""50.68.56, x""","""50.68.56, y""","""50.68.57, x""","""50.68.57, y""","""50.68.58, x""","""50.68.58, y""","""50.68.59, x""","""50.68.59, y""","""50.68.60, x""","""50.68.60, y""","""47.27.61, x""","""47.27.61, y""","""51.77.62, x""","""51.77.62, y""","""55.05.63, x""","""55.05.63, y"""
,,,,-91.0773696899,33.4435462952,-122.383781433,37.3110122681,,,,,,,-81.463142395,25.8633155823,-83.1820144653,34.9160461426,,,-91.1117477417,40.7086524963,,,,,,,-86.3733901978,38.1933670044,-89.1980667114,30.1662273407,-68.8236923218,44.3182868958,-76.1747360229,39.0241546631,,,,,,,-84.5170059204,45.9855957031,-83.6289215088,43.63646698,-92.274848938,46.6616821289,-91.214881897,33.5294914246,-94.9562988281,39.4252243042,,,,,,,,,,,,,,,-75.3152999878,41.9634284973,,,,,,,-76.3408966064,36.0963401794,,,,,,,-101.075485229,36.48595047,,,,,,,-82.6663513184,34.1196365356,,,-89.9085388184,35.746837616,-96.5261993408,28.6536197662,,,,,,,,,-76.2721405029,37.0760955811,,,,,,,,,-122.61869812,47.6127929688,-82.5689468384,38.302230835,-87.9948577881,44.5417404175,,
,,,,-91.0716400146,33.4263572693,-122.372322083,37.3568496704,,,,,,,-81.5032501221,25.8805046082,-83.3080596924,34.812915802,,,-91.1002883911,40.7544898987,,,,,,,-86.3332824707,38.1990966797,-89.1923370361,30.1604995728,-68.8408813477,44.3297462463,-76.1690063477,39.041343689,,,,,,,-84.5341949463,46.0199699402,-83.5830841064,43.670841217,-92.3034973145,46.6559524536,-91.2320709229,33.5466804504,-94.9849395752,39.4653320312,,,,,,,,,,,,,,,-75.3554077148,42.0035362244,,,,,,,-76.352355957,36.0906105042,,,,,,,-101.625526428,36.49168396,,,,,,,-82.6892700195,34.1368255615,,,-89.8283233643,35.7640266418,-96.5433883667,28.6879959106,,,,,,,,,-76.2664108276,37.0589103699,,,,,,,,,-122.653083801,47.618522644,-82.580406189,38.336605072,-87.9318313599,44.5417404175,,
,,,,-91.0945587158,33.3977088928,-122.378059387,37.4084129333,,,,,,,-81.5261611938,25.8862323761,-83.3252563477,34.7899971008,,,-91.0888290405,40.8232421875,,,,,,,-86.3218231201,38.1990966797,-89.2209854126,30.1261196136,-68.8408813477,44.3469314575,-76.1460876465,39.0757217407,,,,,,,-84.6029510498,46.0199699402,-83.55443573,43.7052192688,-92.2920455933,46.4210395813,-91.2377929688,33.5753288269,-95.0651550293,39.5054397583,,,,,,,,,,,,,,,-75.4012451172,42.0035362244,,,,,,,-76.3810043335,36.0848846436,,,,,,,-102.015136719,36.49168396,,,,,,,-82.7236480713,34.165473938,,,-89.7996749878,35.7754859924,-96.5834960938,28.6708087921,,,,,,,,,-76.2721405029,37.041721344,,,,,,,,,-122.647346497,47.578414917,-82.5861358643,38.3595237732,-87.8974609375,44.6047668457,,
,,,,-91.1289367676,33.3747901917,-122.400978088,37.4198760986,,,,,,,-81.5433578491,25.9091510773,-83.3538970947,34.7441596985,,,-91.0429916382,40.8748092651,,,,,,,-86.2988967896,38.1933670044,-89.2267150879,30.1089324951,-68.8236923218,44.3526649475,-76.1288986206,39.081451416,,,,,,,-84.6487808228,46.0371589661,-83.5315170288,43.7166786194,-92.2920455933,46.1517486572,-91.214881897,33.5925178528,-95.1109924316,39.5398178101,,,,,,,,,,,,,,,-75.475730896,42.0035362244,,,,,,,-76.4325714111,36.0906105042,,,,,,,-102.158370972,36.49168396,,,,,,,-82.7351074219,34.1883926392,,,-89.7996749878,35.7926750183,-96.5949554443,28.7109146118,,,,,,,,,-76.2835998535,37.0245323181,,,,,,,,,-122.624420166,47.5612258911,-82.580406189,38.4282798767,-87.8286972046,44.6391410828,,
,,,,-91.1633148193,33.3576011658,-122.418167114,37.4485206604,,,,,,,-81.5662689209,25.9091510773,-83.3653640747,34.7269744873,,,-90.9742431641,40.9321060181,,,,,,,-86.2931747437,38.1704483032,-89.2209854126,30.0974750519,-68.7950439453,44.3526649475,-76.1174468994,39.0929069519,,,,,,,-84.6831665039,46.0256996155,-83.5028686523,43.7109489441,-92.3034973145,46.0715332031,-91.1690444946,33.6039733887,-95.1109924316,39.5570068359,,,,,,,,,,,,,,,-76.1059875488,42.0035362244,,,,,,,-76.4554901123,36.0848846436,,,,,,,-103.00062561,36.4802207947,,,,,,,-82.7408370972,34.2113113403,,,-89.7824859619,35.8041305542,-96.6121444702,28.7281036377,,,,,,,,,-76.2835998535,37.0130767822,,,,,,,,,-122.653083801,47.5440368652,-82.5746765137,38.4397392273,-87.7656784058,44.6448707581,,
,,,,-91.1690444946,33.3404159546,-122.418167114,37.4886283875,,,,,,,-81.5777282715,25.8976917267,-83.3653640747,34.7040557861,,,-90.9513168335,40.9664802551,,,,,,,-86.2759857178,38.1417999268,-89.1808776855,30.0917434692,-68.8007659912,44.381313324,-76.1174468994,39.1100997925,,,,,,,-84.6717071533,45.9913215637,-83.4856796265,43.7166786194,-92.3321533203,46.0543479919,-91.1633148193,33.6211624146,-95.0766143799,39.6028442383,,,,,,,,,,,,,,,-76.1460876465,42.0035362244,,,,,,,-76.4440307617,36.0619659424,,,,,,,-103.006347656,37.0016136169,,,,,,,-82.7522964478,34.257144928,,,-89.7423782349,35.8213195801,-96.6522521973,28.7223720551,,,,,,,,,-76.3007888794,37.0130767822,,,,,,,,,-122.647346497,47.5268516541,-82.5689468384,38.4282798767,-87.7484817505,44.6620597839,,
,,,,-91.157585144,33.3232269287,-122.429626465,37.5058174133,,,,,,,-81.6121063232,25.9148826599,-83.3481674194,34.675403595,,,-90.9455871582,41.0696144104,,,,,,,-86.2759857178,38.0959625244,-89.1751480103,30.0802822113,-68.7835845947,44.3985023499,-76.1460876465,39.1215591431,,,,,,,-84.711807251,45.9684028625,-83.4627609253,43.7395973206,-92.3607940674,46.0256996155,-91.1747741699,33.6383552551,-95.0594329834,39.6372184753,,,,,,,,,,,,,,,-76.5643539429,42.0035362244,,,,,,,-76.4383010864,36.0505027771,,,,,,,-102.886032104,36.9844245911,,,,,,,-82.7866744995,34.3029823303,,,-89.7309188843,35.8327827454,-96.6694335938,28.7281036377,,,,,,,,,-76.3408966064,37.0130767822,,,,,,,,,-122.595779419,47.5268516541,-82.4944610596,38.4282798767,-87.691192627,44.7537307739,,
,,,,-91.1232070923,33.2544708252,-122.469734192,37.5172767639,,,,,,,-81.6350326538,25.9091510773,-83.3137969971,34.6639480591,,,-90.9513168335,41.081073761,,,,,,,-86.2645263672,38.0615882874,-89.1980667114,30.0573673248,-68.7549362183,44.3927688599,-76.1575546265,39.1215591431,,,,,,,-84.711807251,45.9512138367,-83.4513092041,43.7567863464,-92.4352798462,46.0256996155,-91.2034225464,33.6727294922,-95.0365066528,39.6715965271,,,,,,,,,,,,,,,-76.9367752075,41.9978065491,,,,,,,-76.449760437,36.0275840759,,,,,,,-102.748519897,36.9844245911,,,,,,,-82.8210525513,34.3488197327,,,-89.7309188843,35.8557014465,-96.6579818726,28.6879959106,,,,,,,,,-76.3580856323,37.0016136169,,,,,,,,,-122.549942017,47.5440368652,-82.3283081055,38.4683876038,-87.633895874,44.8339500427,,
,,,,-91.1117477417,33.2487411499,-122.486915588,37.551651001,,,,,,,-81.6522140503,25.9148826599,-83.27368927,34.6181106567,,,-90.9570465088,41.1154518127,,,,,,,-86.2358779907,38.0443954468,-89.2209854126,30.0287189484,-68.7033691406,44.381313324,-76.2033920288,39.1043701172,,,,,,,-84.7060775757,45.9282951355,-83.4112014771,43.82554245,-92.4639282227,45.9913215637,-91.2091522217,33.6899185181,-94.9792098999,39.7117042542,,,,,,,,,,,,,,,-76.9711532593,41.9978065491,,,,,,,-76.4784088135,36.01612854,,,,,,,-102.484962463,36.9844245911,,,,,,,-82.8382339478,34.3717384338,,,-89.7366485596,35.8786201477,-96.6407928467,28.6364307404,,,,,,,,,-76.3981933594,36.9844245911,,,,,,,,,-122.515563965,47.5612258911,-82.2882003784,38.5887069702,-87.593788147,44.8511390686,,
,,,,-91.1002883911,33.2544708252,-122.486915588,37.5745697021,,,,,,,-81.6751327515,25.9206104279,-83.2450408936,34.6181106567,,,-90.9857025146,41.1555557251,,,,,,,-86.1957702637,38.0272064209,-89.2209854126,30.0058002472,-68.7033691406,44.3927688599,-76.2091217041,39.0757217407,,,,,,,-84.7175445557,45.9111061096,-83.3653640747,43.8599205017,-92.5384140015,45.9798622131,-91.2206115723,33.7128372192,-94.9792098999,39.7518119812,,,,,,,,,,,,,,,-77.6128616333,42.0035362244,,,,,,,-76.5185165405,36.0046691895,,,,,,,-102.278694153,36.9844245911,,,,,,,-82.8554229736,34.4347648621,,,-89.7366485596,35.9015388489,-96.6579818726,28.6077823639,,,,,,,,,-76.4153747559,36.9786949158,,,,,,,,,-122.481193542,47.5268516541,-82.2767410278,38.6001663208,-87.5708694458,44.8396759033,,
,,,,-91.0888290405,33.2773895264,-122.486915588,37.6146774292,,,,,,,-81.6923217773,25.9148826599,-83.2049331665,34.6123809814,,,-91.0200805664,41.1784744263,,,,,,,-86.144203186,38.015750885,-89.2095336914,29.982881546,-68.7262878418,44.4099578857,-76.2205734253,39.0642623901,,,,,,,-84.7060775757,45.8710021973,-83.3367080688,43.9114837646,-92.5785217285,45.9512138367,-91.2034225464,33.7300262451,-94.9104614258,39.7518119812,,,,,,,,,,,,,,,-77.7618331909,42.0035362244,,,,,,,-76.5758132935,36.0218582153,,,,,,,-102.124000549,36.9844245911,,,,,,,-82.8726196289,34.4634094238,,,-89.7080078125,35.9072647095,-96.6579818726,28.5905952454,,,,,,,,,-76.4268417358,36.9729652405,,,,,,,,,-122.463996887,47.4981994629,-82.2137145996,38.6058959961,-87.5651397705,44.8396759033,,
,,,,-91.0716400146,33.2831192017,-122.458267212,37.6318664551,,,,,,,-81.7095108032,25.9148826599,-83.1820144653,34.6009216309,,,-91.0544509888,41.2013931274,,,,,,,-86.104095459,38.015750885,-89.2152633667,29.9542350769,-68.7205581665,44.4328765869,-76.2320327759,39.0642623901,,,,,,,-84.723274231,45.8538131714,-83.2851486206,43.957321167,-92.6873779297,45.9111061096,-91.1862335205,33.7242965698,-94.8703536987,39.7575416565,,,,,,,,,,,,,,,-78.2087402344,41.9978065491,,,,,,,-76.6159210205,36.0447769165,,,,,,,-102.049514771,37.0016136169,,,,,,,-82.901260376,34.4748725891,,,-89.6621704102,35.9129943848,-96.6407928467,28.5905952454,,,,,,,,,-76.4669494629,37.0245323181,,,,,,,,,-122.481193542,47.4466362,-82.1965255737,38.6173553467,-87.5479507446,44.8396759033,,
,,,,-91.0544509888,33.2888450623,-122.458267212,37.6490592957,,,,,,,-81.7209701538,25.9206104279,-83.1590957642,34.583732605,,,-91.0888290405,41.2300453186,,,,,,,-86.0639877319,37.9871025085,-89.1751480103,29.9485054016,-68.7434768677,44.4386062622,-76.2377624512,39.1158256531,,,,,,,-84.751914978,45.8595428467,-83.233581543,43.9859695435,-92.733215332,45.8939208984,-91.1403961182,33.6899185181,-94.9276504517,39.786190033,,,,,,,,,,,,,,,-78.3118667603,42.0035362244,,,,,,,-76.633102417,36.0390472412,,,,,,,-102.049514771,37.0016136169,,,,,,,-82.9585647583,34.4806022644,,,-89.6507034302,35.9244537354,-96.6006851196,28.5963230133,,,,,,,,,-76.4841384888,37.041721344,,,,,,,,,-122.498374939,47.4179878235,-82.202255249,38.6803817749,-87.536491394,44.8511390686,,
,,,,-91.0487213135,33.2773895264,-122.469734192,37.6719779968,,,,,,,-81.7496185303,25.9377994537,-83.1075286865,34.5264358521,,,-91.0888290405,41.270149231,,,,,,,-86.0467987061,37.9928321838,-89.1636962891,29.9370441437,-68.7721252441,44.4386062622,-76.2664108276,39.1444778442,,,,,,,-84.7805633545,45.8710021973,-83.1705474854,43.997428894,-92.7561340332,45.8652687073,-91.1117477417,33.6841888428,-94.8932723999,39.7976493835,,,,,,,,,,,,,,,-78.9249420166,42.0035362244,,,,,,,-76.6617584229,36.0390472412,,,,,,,,,,,,,,,-83.0043945312,34.486328125,,,-89.6564407349,35.9473724365,-96.5777664185,28.6020526886,,,,,,,,,-76.5013198853,37.041721344,,,,,,,,,-122.504104614,47.3950691223,-82.202255249,38.7319450378,-87.4734649658,44.8625946045,,
,,,,-91.0429916382,33.2544708252,-122.458267212,37.7006225586,,,,,,,-81.783996582,26.0008239746,-83.0616912842,34.4977912903,,,-91.0659179688,41.310256958,,,,,,,-86.0238800049,38.0100212097,-89.1751480103,29.9141254425,-68.8007659912,44.4099578857,-76.2664108276,39.1616630554,,,,,,,-84.8149414062,45.8824615479,-83.0731506348,44.0203475952,-92.7790527344,45.8423538208,-91.0773696899,33.6899185181,-94.8875427246,39.8320274353,,,,,,,,,,,,,,,-79.0624465942,42.0035362244,,,,,,,-76.6789398193,36.0562324524,,,,,,,,,,,,,,,-83.0616912842,34.4977912903,,,-89.6850814819,35.9702911377,-96.5261993408,28.5676765442,,,,,,,,,-76.5185165405,37.0531806946,,,,,,,,,-122.515563965,47.389339447,-82.2194366455,38.7777824402,-87.4620056152,44.8797836304,,
,,,,-91.0601806641,33.231552124,-122.469734192,37.7178115845,,,,,,,-81.8241043091,26.132604599,-83.0043945312,34.486328125,,,-91.0601806641,41.3274459839,,,,,,,-85.9895095825,38.015750885,-89.2095336914,29.9026679993,-68.8236923218,44.415687561,-76.2434997559,39.2132339478,,,,,,,-84.8264007568,45.8996505737,-83.0502319336,44.0432662964,-92.7847900391,45.7850570679,-91.0659179688,33.6956481934,-94.8932723999,39.8664054871,,,,,,,,,,,,,,,-79.6182174683,42.0035362244,,,,,,,-76.6846694946,36.0791511536,,,,,,,,,,,,,,,-83.1075286865,34.5264358521,,,-89.7137298584,35.9874763489,-96.5147399902,28.550485611,,,,,,,,,-76.5471572876,37.0932884216,,,,,,,,,-122.527023315,47.3435058594,-82.2194366455,38.8121604919,-87.4448242188,44.8855133057,,
,,,,-91.0716400146,33.2143630981,-122.481193542,37.7636489868,,,,,,,-81.8470230103,26.2357368469,-82.9585647583,34.4806022644,,,-91.0659179688,41.3446350098,,,,,,,-85.9608612061,38.0100212097,-89.2553710938,29.8912086487,-68.8122329712,44.4386062622,-76.2033920288,39.2647972107,,,,,,,-84.8264007568,45.9225692749,-83.0043945312,44.0604553223,-92.8077011108,45.7564086914,-91.0773696899,33.7242965698,-94.9505615234,39.8721351624,,,,,,,,,,,,,,,-79.7557220459,42.0035362244,,,,,,,-76.6789398193,36.1078033447,,,,,,,,,,,,,,,-83.1590957642,34.583732605,,,-89.7194595337,36.0046691895,-96.5548477173,28.5332984924,,,,,,,,,-76.5815353394,37.0875587463,,,,,,,,,-122.549942017,47.3263130188,-82.1506881714,38.852268219,-87.4276275635,44.891242981,,
,,,,-91.0773696899,33.191444397,-122.481193542,37.786567688,,,,,,,-81.8527450562,26.2930335999,-82.901260376,34.4748725891,,,-91.0372619629,41.407661438,,,,,,,-85.9322052002,38.0386695862,-89.2840118408,29.8797492981,-68.7778549194,44.4901733398,-76.1690063477,39.2877159119,,,,,,,-84.8722381592,45.9340248108,-82.9814758301,44.0661849976,-92.8478088379,45.7334899902,-91.1346664429,33.7357559204,-94.9792098999,39.9294281006,,,,,,,,,,,,,,,-79.7671813965,42.2613677979,,,,,,,-76.7018661499,36.1421775818,,,,,,,,,,,,,,,-83.1820144653,34.6009216309,,,-89.7194595337,36.0046691895,-96.5834960938,28.5103797913,,,,,,,,,-76.6216430664,37.1162071228,,,,,,,,,-122.53276062,47.2862052917,-82.1392288208,38.9152946472,-87.4104385376,44.8740577698,,
,,,,-91.0888290405,33.1685256958,-122.458267212,37.7922973633,,,,,,,-81.8527450562,26.3274116516,-82.8726196289,34.4634094238,,,-91.0143432617,41.4305801392,,,,,,,-85.9150238037,38.0787773132,-89.3012008667,29.8568305969,-68.7778549194,44.5245513916,-76.1690063477,39.3049049377,,,,,,,-84.9066162109,45.9397583008,-82.941368103,44.0661849976,-92.8879165649,45.7048416138,-91.1403961182,33.7414855957,-95.0021362305,39.9122428894,,,,,,,,,,,,,,,-79.7671813965,42.2613677979,,,,,,,-76.7075881958,36.1765556335,,,,,,,,,,,,,,,-83.2049331665,34.6123809814,,,,,-96.589225769,28.4931907654,,,,,,,,,-76.6044616699,37.1448516846,,,,,,,,,-122.527023315,47.25756073,-82.1163101196,38.9725875854,-87.3989868164,44.8568649292,,
,,,,-91.1289367676,33.1456069946,-122.446807861,37.7922973633,,,,,,,-81.8527450562,26.3732471466,-82.8554229736,34.4347648621,,,-90.9857025146,41.4305801392,,,,,,,-85.9150238037,38.1016960144,-89.3012008667,29.8224525452,-68.7950439453,44.5531959534,-76.1690063477,39.3220939636,,,,,,,-84.9295349121,45.9741325378,-82.912727356,44.0661849976,-92.9051055908,45.6418151855,-91.1346664429,33.7701339722,-95.0250473022,39.9065093994,,,,,,,,,,,,,,,,,,,,,,,-76.7018661499,36.2166595459,,,,,,,,,,,,,,,-83.2450408936,34.6181106567,,,,,-96.5548477173,28.4931907654,,,,,,,,,-76.6044616699,37.1563148499,,,,,,,,,-122.538482666,47.25756073,-82.0819320679,39.0012359619,-87.3817901611,44.8396759033,,
,,,,-91.1690444946,33.1456069946,-122.41242981,37.8152160645,,,,,,,-81.8527450562,26.3961658478,-82.8382339478,34.3717384338,,,-90.9284057617,41.4305801392,,,,,,,-85.9150238037,38.1417999268,-89.3183898926,29.8109931946,-68.8064956665,44.5646591187,-76.1288986206,39.3163642883,,,,,,,-84.9810943604,46.0142402649,-82.8668899536,44.0432662964,-92.9222946167,45.6188964844,-91.0945587158,33.7930526733,-95.0479736328,39.8835906982,,,,,,,,,,,,,,,,,,,,,,,-76.673210144,36.2338485718,,,,,,,,,,,,,,,-83.27368927,34.6181106567,,,,,-96.5147399902,28.5103797913,,,,,,,,,-76.6101913452,37.1735038757,,,,,,,,,-122.578590393,47.2747497559,-82.0303649902,39.0298881531,-87.3646011353,44.8568649292,,
,,,,-91.1805038452,33.134147644,-122.400978088,37.8037567139,,,,,,,-81.8756713867,26.4133548737,-82.8210525513,34.3488197327,,,-90.8768310547,41.4477653503,,,,,,,-85.8921051025,38.1819076538,-89.3871459961,29.8109931946,-68.8236923218,44.5646591187,-76.1174468994,39.3278236389,,,,,,,-85.0383987427,46.0256996155,-82.803855896,44.0260772705,-92.9108352661,45.5845222473,-91.0659179688,33.8102378845,-95.1281814575,39.8721351624,,,,,,,,,,,,,,,,,,,,,,,-76.6617584229,36.2682304382,,,,,,,,,,,,,,,-83.3137969971,34.6639480591,,,,,-96.4689025879,28.5161094666,,,,,,,,,-76.6159210205,37.1906890869,,,,,,,,,-122.630157471,47.2862052917,-81.9902572632,39.0069694519,-87.3588790894,44.8740577698,,
,,,,-91.1862335205,33.1169624329,-122.383781433,37.8037567139,,,,,,,-81.8756713867,26.4305419922,-82.7866744995,34.3029823303,,,-90.836730957,41.4534988403,,,,,,,-85.8577270508,38.2162857056,-89.404335022,29.8052654266,-68.8523330688,44.4672546387,-76.1117172241,39.3335533142,,,,,,,-85.1071472168,46.0428886414,-82.7522964478,44.0088882446,-92.7790527344,45.5673332214,-91.0544509888,33.838886261,-95.1797485352,39.9122428894,,,,,,,,,,,,,,,,,,,,,,,-76.6617584229,36.2911491394,,,,,,,,,,,,,,,-83.3481674194,34.675403595,,,,,-96.4345245361,28.4645442963,,,,,,,,,-76.633102417,37.2078781128,,,,,,,,,-122.624420166,47.3263130188,-81.9329605103,38.9897766113,-87.3760604858,44.9141616821,,
,,,,-91.1403961182,33.0768547058,-122.343673706,37.8037567139,,,,,,,-81.8756713867,26.4534606934,-82.7522964478,34.257144928,,,-90.7737045288,41.4592247009,,,,,,,-85.8405380249,38.2563934326,-89.4387130737,29.7594280243,-68.8809890747,44.4500656128,-76.1231765747,39.3507423401,,,,,,,-85.1759109497,46.048614502,-82.7179107666,43.9745101929,-92.7389526367,45.5214958191,-91.0659179688,33.8847236633,-95.2255859375,39.9408874512,,,,,,,,,,,,,,,,,,,,,,,-76.6789398193,36.3026046753,,,,,,,,,,,,,,,-83.3653640747,34.7040557861,,,,,-96.4746322632,28.4416255951,,,,,,,,,-76.6674804688,37.2136077881,,,,,,,,,-122.590049744,47.3606910706,-81.9100494385,38.9611320496,-87.3646011353,44.9370803833,,
,,,,-91.1346664429,33.0596656799,-122.343673706,37.786567688,,,,,,,-81.8871307373,26.4534606934,-82.7408370972,34.2113113403,,,-90.7164077759,41.4592247009,,,,,,,-85.8061599731,38.2850418091,-89.444442749,29.7365093231,-68.9440078735,44.4500656128,-76.1059875488,39.362197876,,,,,,,-85.2045516968,46.0543479919,-82.7007293701,43.957321167,-92.6816482544,45.4584693909,-91.0601806641,33.9076423645,-95.2485046387,39.9695358276,,,,,,,,,,,,,,,,,,,,,,,-76.6961364746,36.3197937012,,,,,,,,,,,,,,,-83.3653640747,34.7269744873,,,,,-96.4975509644,28.4244365692,,,,,,,,,-76.6961364746,37.2193412781,,,,,,,,,-122.590049744,47.3836097717,-81.9157791138,38.9267539978,-87.3359527588,45.0058326721,,
,,,,-91.1461257935,33.0424728394,-122.33795166,37.7636489868,,,,,,,-81.9157791138,26.4420013428,-82.7351074219,34.1883926392,,,-90.6533889771,41.4649543762,,,,,,,-85.7775115967,38.2907676697,-89.4387130737,29.7021331787,-68.9783859253,44.4328765869,-76.0028533936,39.3507423401,,,,,,,-85.2618560791,46.0658073425,-82.6892700195,43.9114837646,-92.6701965332,45.4298248291,-91.0487213135,33.9248313904,-95.3000717163,40.0096435547,,,,,,,,,,,,,,,,,,,,,,,-76.7133178711,36.3369827271,,,,,,,,,,,,,,,-83.3538970947,34.7441596985,,,,,-96.5147399902,28.4301662445,,,,,,,,,-76.7133178711,37.2136077881,,,,,,,,,-122.658805847,47.34923172,-81.9329605103,38.892375946,-87.3187713623,45.0287513733,,
,,,,-91.1862335205,33.002368927,-122.320762634,37.7350006104,,,,,,,-81.9329605103,26.4477329254,-82.7236480713,34.165473938,,,-90.6075515747,41.4993362427,,,,,,,-85.7374038696,38.2735786438,-89.4559020996,29.6906719208,-69.0013122559,44.415687561,-75.9799346924,39.3564720154,,,,,,,-85.3134155273,46.0829963684,-82.6548919678,43.8828392029,-92.6873779297,45.4069061279,-91.0544509888,33.9592094421,-95.3344497681,40.0210990906,,,,,,,,,,,,,,,,,,,,,,,-76.730506897,36.3427124023,,,,,,,,,,,,,,,-83.3252563477,34.7899971008,,,,,-96.5376586914,28.4072475433,,,,,,,,,-76.741973877,37.2078781128,,,,,,,,,-122.710372925,47.3033981323,-81.9215087891,38.892375946,-87.2786636353,45.0516700745,,
,,,,-91.1919555664,32.9966392517,-122.343673706,37.7292709351,,,,,,,-81.9673461914,26.4878387451,-82.6892700195,34.1368255615,,,-90.5445175171,41.5222511292,,,,,,,-85.6571884155,38.3251495361,-89.4730911255,29.6849441528,-69.0013122559,44.3927688599,-75.9627380371,39.362197876,,,,,,,-85.3535232544,46.0829963684,-82.6147842407,43.8140830994,-92.7274856567,45.3725280762,-91.0716400146,33.9821281433,-95.3401794434,40.0210990906,,,,,,,,,,,,,,,,,,,,,,,-76.7476959229,36.3369827271,,,,,,,,,,,,,,,-83.3080596924,34.812915802,,,,,-96.6178741455,28.3671398163,,,,,,,,,-76.7820739746,37.2193412781,,,,,,,,,-122.716094971,47.2747497559,-81.8985824585,38.892375946,-87.2614746094,45.0860481262,,
,,,,-91.2893676758,33.002368927,-122.360870361,37.7178115845,,,,,,,-81.9902572632,26.4878387451,-82.6663513184,34.1196365356,,,-90.4585723877,41.539440155,,,,,,,-85.6399993896,38.3709869385,-89.5189285278,29.6906719208,-68.9783859253,44.3641204834,-75.9627380371,39.3793907166,,,,,,,-85.3936309814,46.0887260437,-82.6033248901,43.7453269958,-92.7504119873,45.3324203491,-91.0716400146,34.0107727051,-95.4031982422,40.0783996582,,,,,,,,,,,,,,,,,,,,,,,-76.7476959229,36.3312530518,,,,,,,,,,,,,,,-83.1820144653,34.9160461426,,,,,-96.6522521973,28.3499526978,,,,,,,,,-76.7992630005,37.230796814,,,,,,,,,-122.687454224,47.2346420288,-81.8699417114,38.9038352966,-87.2328262329,45.120426178,,
,,,,-91.4440612793,33.002368927,-122.360870361,37.7006225586,,,,,,,-82.0074539185,26.5107574463,-82.6377029419,34.0795288086,,,-90.4127349854,41.5623550415,,,,,,,-85.6285476685,38.3996315002,-89.541847229,29.6792144775,-68.9898452759,44.3182868958,-76.0200424194,39.3908500671,,,,,,,-85.4337310791,46.0772666931,-82.5975952148,43.6880302429,-92.7618637085,45.2980422974,-91.0601806641,34.0165023804,-95.3917388916,40.1242332458,,,,,,,,,,,,,,,,,,,,,,,-76.7476959229,36.3140678406,,,,,,,,,,,,,,,-83.1419067383,34.9389648438,,,,,-96.686630249,28.3384933472,,,,,,,,,-76.8221817017,37.2365264893,,,,,,,,,-122.70463562,47.2117233276,-81.8470230103,38.9496688843,-87.2328262329,45.1719932556,,
,,,,-91.4669799805,33.002368927,-122.349411011,37.6777038574,,,,,,,-82.0074539185,26.5222167969,-82.620513916,34.0623397827,,,-90.3554458618,41.596736908,,,,,,,-85.6170806885,38.4282798767,-89.5475692749,29.6505641937,-68.9955825806,44.2953681946,-76.0085754395,39.4252243042,,,,,,,-85.4967651367,46.0887260437,-82.6033248901,43.63646698,-92.7847900391,45.2865867615,-91.0429916382,34.0165023804,-95.4146652222,40.1815299988,,,,,,,,,,,,,,,,,,,,,,,-76.7247772217,36.2911491394,,,,,,,,,,,,,,,-83.1304473877,34.9618835449,,,,,-96.6980895996,28.3442230225,,,,,,,,,-76.8393707275,37.2365264893,,,,,,,,,-122.716094971,47.1716156006,-81.8241043091,38.9496688843,-87.2099075317,45.1719932556,,
